SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY;SOURCE_FILE;PATTERNCODE;correct_depot
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;704660926;704660926;704660926;7643.21;;;;;;;;16:56:00;16:56:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;704660926;704660926;704660926;7643.21;;;;;;;;17:35:00;17:35:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;652678653;652678653;652678653;7643.21;;;;;;;;17:08:00;17:08:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;652678653;652678653;652678653;7643.21;;;;;;;;17:47:00;17:47:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;738741253;738741253;738741253;7643.21;;;;;;;;17:20:00;17:20:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;738741253;738741253;738741253;7643.21;;;;;;;;17:59:00;17:59:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;415314793;415314793;415314793;7643.21;;;;;;;;17:32:00;17:32:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;415314793;415314793;415314793;7643.21;;;;;;;;18:11:00;18:11:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;325265480;325265480;325265480;7643.21;;;;;;;;17:43:00;17:43:00;N1337;OSETH;Def;1;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;325265480;325265480;325265480;7643.21;;;;;;;;18:22:00;18:22:00;N1427;OSETH;Def;2;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;752416025;752416025;752416025;7643.21;;;;;;;;17:54:00;17:54:00;N1337;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;752416025;752416025;752416025;7643.21;;;;;;;;18:33:00;18:33:00;N1427;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;113526643;113526643;113526643;7643.21;;;;;;;;18:05:00;18:05:00;N1337;OSETH;Def;1;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;113526643;113526643;113526643;7643.21;;;;;;;;18:44:00;18:44:00;N1427;OSETH;Def;2;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;539016133;539016133;539016133;7643.21;;;;;;;;18:15:00;18:15:00;N1337;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;539016133;539016133;539016133;7643.21;;;;;;;;18:54:00;18:54:00;N1427;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;224449694;224449694;224449694;7643.21;;;;;;;;18:25:00;18:25:00;N1337;OSETH;Def;1;1006;10;line10 (2025 08).xlsx;1006_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;224449694;224449694;224449694;7643.21;;;;;;;;19:04:00;19:04:00;N1427;OSETH;Def;2;1006;10;line10 (2025 08).xlsx;1006_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;376931398;376931398;376931398;7643.21;;;;;;;;18:34:00;18:34:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;376931398;376931398;376931398;7643.21;;;;;;;;19:13:00;19:13:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;610984734;610984734;610984734;7643.21;;;;;;;;18:43:00;18:43:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;610984734;610984734;610984734;7643.21;;;;;;;;19:22:00;19:22:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;294695812;294695812;294695812;7643.21;;;;;;;;18:53:00;18:53:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;294695812;294695812;294695812;7643.21;;;;;;;;19:32:00;19:32:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;510965949;510965949;510965949;7643.21;;;;;;;;19:03:00;19:03:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;510965949;510965949;510965949;7643.21;;;;;;;;19:42:00;19:42:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;806766984;806766984;806766984;7643.21;;;;;;;;19:13:00;19:13:00;N1337;OSETH;Def;1;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;806766984;806766984;806766984;7643.21;;;;;;;;19:51:00;19:51:00;N1427;OSETH;Def;2;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;481431475;481431475;481431475;7643.21;;;;;;;;19:23:00;19:23:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;481431475;481431475;481431475;7643.21;;;;;;;;20:01:00;20:01:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;443929319;443929319;443929319;7643.21;;;;;;;;19:33:00;19:33:00;N1337;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;443929319;443929319;443929319;7643.21;;;;;;;;20:11:00;20:11:00;N1427;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;249955924;249955924;249955924;7643.21;;;;;;;;19:42:00;19:42:00;N1337;OSETH;Def;1;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;249955924;249955924;249955924;7643.21;;;;;;;;20:20:00;20:20:00;N1427;OSETH;Def;2;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;422567115;422567115;422567115;7643.21;;;;;;;;19:52:00;19:52:00;N1337;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;422567115;422567115;422567115;7643.21;;;;;;;;20:30:00;20:30:00;N1427;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;821340934;821340934;821340934;7643.21;;;;;;;;20:02:00;20:02:00;N1337;OSETH;Def;1;1006;10;line10 (2025 08).xlsx;1006_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;821340934;821340934;821340934;7643.21;;;;;;;;20:40:00;20:40:00;N1427;OSETH;Def;2;1006;10;line10 (2025 08).xlsx;1006_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;630143144;630143144;630143144;7643.21;;;;;;;;20:12:00;20:12:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;630143144;630143144;630143144;7643.21;;;;;;;;20:50:00;20:50:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;309150400;309150400;309150400;7643.21;;;;;;;;20:22:00;20:22:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;309150400;309150400;309150400;7643.21;;;;;;;;21:00:00;21:00:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;735989837;735989837;735989837;7643.21;;;;;;;;20:32:00;20:32:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;735989837;735989837;735989837;7643.21;;;;;;;;21:10:00;21:10:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;170958777;170958777;170958777;7643.21;;;;;;;;20:42:00;20:42:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;170958777;170958777;170958777;7643.21;;;;;;;;21:20:00;21:20:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;619649868;619649868;619649868;7643.21;;;;;;;;20:52:00;20:52:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;619649868;619649868;619649868;7643.21;;;;;;;;21:29:00;21:29:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;715721862;715721862;715721862;7643.21;;;;;;;;21:03:00;21:03:00;N1337;OSETH;Def;1;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;715721862;715721862;715721862;7643.21;;;;;;;;21:40:00;21:40:00;N1427;OSETH;Def;2;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;321178804;321178804;321178804;7643.21;;;;;;;;21:14:00;21:14:00;N1337;OSETH;Def;1;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;321178804;321178804;321178804;7643.21;;;;;;;;21:51:00;21:51:00;N1427;OSETH;Def;2;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;856295131;856295131;856295131;7643.21;;;;;;;;21:26:00;21:26:00;N1337;OSETH;Def;1;1006;10;line10 (2025 08).xlsx;1006_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;856295131;856295131;856295131;7643.21;;;;;;;;22:02:00;22:02:00;N1427;OSETH;Def;2;1006;10;line10 (2025 08).xlsx;1006_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;156125015;156125015;156125015;7643.21;;;;;;;;21:46:00;21:46:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;156125015;156125015;156125015;7643.21;;;;;;;;22:22:00;22:22:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;166425841;166425841;166425841;7643.21;;;;;;;;22:06:00;22:06:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;166425841;166425841;166425841;7643.21;;;;;;;;22:42:00;22:42:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;390551318;390551318;390551318;7643.21;;;;;;;;22:26:00;22:26:00;N1337;OSETH;Def;1;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;390551318;390551318;390551318;7643.21;;;;;;;;23:01:00;23:01:00;N1427;OSETH;Def;2;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;175793973;175793973;175793973;7643.21;;;;;;;;22:45:00;22:45:00;N1337;OSETH;Def;1;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;175793973;175793973;175793973;7643.21;;;;;;;;23:20:00;23:20:00;N1427;OSETH;Def;2;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;439757320;439757320;439757320;7643.21;;;;;;;;23:04:00;23:04:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;439757320;439757320;439757320;7643.21;;;;;;;;23:39:00;23:39:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;325199493;325199493;325199493;7643.21;;;;;;;;23:20:00;23:20:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;325199493;325199493;325199493;7643.21;;;;;;;;23:55:00;23:55:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;935328839;935328839;935328839;7643.21;;;;;;;;23:40:00;23:40:00;N1337;OSETH;Def;1;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;935328839;935328839;935328839;7643.21;;;;;;;;24:15:00;24:15:00;N1427;OSETH;Def;2;1009;10;line10 (2025 08).xlsx;1009_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;157100604;157100604;157100604;7643.21;;;;;;;;24:00:00;24:00:00;N1337;OSETH;Def;1;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;157100604;157100604;157100604;7643.21;;;;;;;;24:35:00;24:35:00;N1427;OSETH;Def;2;1010;10;line10 (2025 08).xlsx;1010_2;line10 (2025 08)_Timetable_ΚΑΘΗΜΕΡΙΝΗ.csv;138;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688;0;902136997;902136997;902136997;7400.01;;;;;;;;05:00:00;05:00:00;N1427;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;2688;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688;0;902136997;902136997;902136997;7400.01;;;;;;;;05:28:00;05:28:00;N1337;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;2688;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688;0;365896711;365896711;365896711;7400.01;;;;;;;;05:00:00;05:00:00;N1427;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;2688;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688;0;365896711;365896711;365896711;7400.01;;;;;;;;05:25:00;05:25:00;N1337;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;2688;Foinika
