PROJUNIT_NAME;PROJECT_NAME;VB_COMPANYCODE;VEHBLOCK_ID;PIECETYPE_NAME;LINE_COMPANYCODE;LINE_BASIN;LINE_COMPANY;JOURNEY_ID;TRIP_ID;STARTNODE_COMPANYCODE;STARTNODE_BASIN;STARTNODE_COMPANY;ENDNODE_COMPANYCODE;ENDNODE_BASIN;ENDNODE_COMPANY;START_TIME;END_TIME;RECHARGETYPE_NAME;DUTY
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;451643524;451643524;N1346;OSETH;Def;N16074;OSETH;Def;05:10:00;05:47:00;;5801_1
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;874470520;874470520;N16074;OSETH;Def;N1346;OSETH;Def;06:00:00;06:50:00;;5801_1
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;703213973;703213973;N1346;OSETH;Def;N16074;OSETH;Def;06:50:00;07:34:00;;5801_1
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;430517900;430517900;N16074;OSETH;Def;N1346;OSETH;Def;07:45:00;08:42:00;;5801_1
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;141499108;141499108;N1346;OSETH;Def;N16074;OSETH;Def;08:42:00;09:30:00;;5801_1
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;100945259;100945259;N16074;OSETH;Def;N1346;OSETH;Def;09:52:00;10:54:00;;5801_1
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;750013803;750013803;N1346;OSETH;Def;N16074;OSETH;Def;10:54:00;11:45:00;;5801_1
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;403760011;403760011;N16074;OSETH;Def;N1346;OSETH;Def;12:20:00;13:18:00;;5801_2
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;585780571;585780571;N1346;OSETH;Def;N16074;OSETH;Def;13:18:00;14:15:00;;5801_2
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;348787048;348787048;N16074;OSETH;Def;N1346;OSETH;Def;14:25:00;15:24:00;;5801_2
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;679577950;679577950;N1346;OSETH;Def;N16074;OSETH;Def;15:24:00;16:14:00;;5801_2
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;588512362;588512362;N16074;OSETH;Def;N1346;OSETH;Def;16:35:00;17:31:00;;5801_2
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;826105334;826105334;N1346;OSETH;Def;N16074;OSETH;Def;17:31:00;18:23:00;;5801_2
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;665498023;665498023;N16074;OSETH;Def;N1346;OSETH;Def;18:35:00;19:33:00;;5801_2
Day Type 1;S_Depot;5801;5801;Revenue;58;KTEL_S;Def;589856661;589856661;N1346;OSETH;Def;N16074;OSETH;Def;19:33:00;20:20:00;;5801_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;896206399;896206399;N1346;OSETH;Def;N16074;OSETH;Def;05:25:00;06:02:00;;5802_1
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;234543766;234543766;N16074;OSETH;Def;N1346;OSETH;Def;06:15:00;07:05:00;;5802_1
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;433826899;433826899;N1346;OSETH;Def;N16074;OSETH;Def;07:05:00;07:50:00;;5802_1
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;570974823;570974823;N16074;OSETH;Def;N1346;OSETH;Def;08:00:00;08:57:00;;5802_1
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;896358056;896358056;N1346;OSETH;Def;N16074;OSETH;Def;08:57:00;09:45:00;;5802_1
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;216558279;216558279;N16074;OSETH;Def;N1346;OSETH;Def;10:05:00;11:05:00;;5802_1
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;337745703;337745703;N1346;OSETH;Def;N16074;OSETH;Def;11:05:00;11:57:00;;5802_1
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;569361312;569361312;N16074;OSETH;Def;N1346;OSETH;Def;13:00:00;14:00:00;;5802_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;431082912;431082912;N1346;OSETH;Def;N16074;OSETH;Def;14:00:00;14:53:00;;5802_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;213608562;213608562;N16074;OSETH;Def;N1346;OSETH;Def;15:05:00;16:02:00;;5802_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;506462006;506462006;N1346;OSETH;Def;N16074;OSETH;Def;16:02:00;16:50:00;;5802_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;515180091;515180091;N16074;OSETH;Def;N1346;OSETH;Def;17:13:00;18:09:00;;5802_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;637809481;637809481;N1346;OSETH;Def;N16074;OSETH;Def;18:09:00;19:00:00;;5802_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;181952424;181952424;N16074;OSETH;Def;N1346;OSETH;Def;19:05:00;20:03:00;;5802_2
Day Type 1;S_Depot;5802;5802;Revenue;58;KTEL_S;Def;974772477;974772477;N1346;OSETH;Def;N16074;OSETH;Def;20:03:00;20:50:00;;5802_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;861478247;861478247;N1346;OSETH;Def;N16074;OSETH;Def;05:40:00;06:17:00;;5803_1
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;132000419;132000419;N16074;OSETH;Def;N1346;OSETH;Def;06:30:00;07:20:00;;5803_1
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;858406544;858406544;N1346;OSETH;Def;N16074;OSETH;Def;07:20:00;08:07:00;;5803_1
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;248966249;248966249;N16074;OSETH;Def;N1346;OSETH;Def;08:30:00;09:27:00;;5803_1
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;134696505;134696505;N1346;OSETH;Def;N16074;OSETH;Def;09:27:00;10:15:00;;5803_1
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;570994237;570994237;N16074;OSETH;Def;N1346;OSETH;Def;10:32:00;11:32:00;;5803_1
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;968305304;968305304;N1346;OSETH;Def;N16074;OSETH;Def;11:32:00;12:24:00;;5803_1
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;365853918;365853918;N16074;OSETH;Def;N1346;OSETH;Def;13:25:00;14:25:00;;5803_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;683280336;683280336;N1346;OSETH;Def;N16074;OSETH;Def;14:25:00;15:19:00;;5803_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;480801042;480801042;N16074;OSETH;Def;N1346;OSETH;Def;15:25:00;16:21:00;;5803_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;956231967;956231967;N1346;OSETH;Def;N16074;OSETH;Def;16:21:00;17:09:00;;5803_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;337561217;337561217;N16074;OSETH;Def;N1346;OSETH;Def;17:35:00;18:31:00;;5803_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;578026095;578026095;N1346;OSETH;Def;N16074;OSETH;Def;18:31:00;19:20:00;;5803_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;152151701;152151701;N16074;OSETH;Def;N1346;OSETH;Def;19:35:00;20:35:00;;5803_2
Day Type 1;S_Depot;5803;5803;Revenue;58;KTEL_S;Def;775361017;775361017;N1346;OSETH;Def;N16074;OSETH;Def;20:35:00;21:20:00;;5803_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;404713871;404713871;N16074;OSETH;Def;N1346;OSETH;Def;05:15:00;05:55:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;642680751;642680751;N1346;OSETH;Def;N16074;OSETH;Def;05:55:00;06:34:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;756030716;756030716;N16074;OSETH;Def;N1346;OSETH;Def;06:45:00;07:35:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;769115518;769115518;N1346;OSETH;Def;N16074;OSETH;Def;07:35:00;08:23:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;446567035;446567035;N16074;OSETH;Def;N1346;OSETH;Def;08:45:00;09:43:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;561503804;561503804;N1346;OSETH;Def;N16074;OSETH;Def;09:43:00;10:33:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;370983418;370983418;N16074;OSETH;Def;N1346;OSETH;Def;10:50:00;11:48:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;423270605;423270605;N1346;OSETH;Def;N16074;OSETH;Def;11:48:00;12:41:00;;5804_1
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;691732899;691732899;N16074;OSETH;Def;N1346;OSETH;Def;14:05:00;15:05:00;;5804_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;566927115;566927115;N1346;OSETH;Def;N16074;OSETH;Def;15:05:00;15:55:00;;5804_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;631038838;631038838;N16074;OSETH;Def;N1346;OSETH;Def;16:00:00;16:56:00;;5804_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;104431851;104431851;N1346;OSETH;Def;N16074;OSETH;Def;16:56:00;17:44:00;;5804_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;865598912;865598912;N16074;OSETH;Def;N1346;OSETH;Def;18:05:00;19:03:00;;5804_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;317339111;317339111;N1346;OSETH;Def;N16074;OSETH;Def;19:03:00;19:52:00;;5804_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;863581485;863581485;N16074;OSETH;Def;N1346;OSETH;Def;20:10:00;21:10:00;;5804_2
Day Type 1;S_Depot;5804;5804;Revenue;58;KTEL_S;Def;308186473;308186473;N1346;OSETH;Def;N16074;OSETH;Def;21:10:00;21:55:00;;5804_2
Day Type 1;S_Depot;5805;5805;Revenue;58;KTEL_S;Def;573363499;573363499;N16074;OSETH;Def;N1346;OSETH;Def;05:30:00;06:10:00;;5805_1
