SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;627907839;627907839;627907839;;;;;;;;;05:00:00;05:00:00;N1487;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;627907839;627907839;627907839;;;;;;;;;05:28:00;05:28:00;N1337;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;587157551;587157551;587157551;;;;;;;;;05:15:00;05:15:00;N1487;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;587157551;587157551;587157551;;;;;;;;;05:43:00;05:43:00;N1337;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;287576728;287576728;287576728;;;;;;;;;05:30:00;05:30:00;N1487;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;287576728;287576728;287576728;;;;;;;;;05:58:00;05:58:00;N1337;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;466393237;466393237;466393237;;;;;;;;;05:45:00;05:45:00;N1487;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;466393237;466393237;466393237;;;;;;;;;06:14:00;06:14:00;N1337;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;244246654;244246654;244246654;;;;;;;;;06:00:00;06:00:00;N1487;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_1
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;2688_1;0;244246654;244246654;244246654;;;;;;;;;06:29:00;06:29:00;N1337;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_1
