SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;659184026;659184026;659184026;7732.95;;;;;;;;07:08:00;07:08:00;N1344;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;868417409;868417409;868417409;8505.53;;;;;;;;06:38:00;06:38:00;N1344;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;868417409;868417409;868417409;8505.53;;;;;;;;07:12:00;07:12:00;N4018;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;188098827;188098827;188098827;7732.95;;;;;;;;06:50:00;06:50:00;N4018;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;188098827;188098827;188098827;7732.95;;;;;;;;07:23:00;07:23:00;N1344;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;314268936;314268936;314268936;8505.53;;;;;;;;06:53:00;06:53:00;N1344;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;314268936;314268936;314268936;8505.53;;;;;;;;07:27:00;07:27:00;N4018;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;866168479;866168479;866168479;7732.95;;;;;;;;07:05:00;07:05:00;N4018;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;866168479;866168479;866168479;7732.95;;;;;;;;07:39:00;07:39:00;N1344;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;104803164;104803164;104803164;8505.53;;;;;;;;07:08:00;07:08:00;N1344;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;104803164;104803164;104803164;8505.53;;;;;;;;07:42:00;07:42:00;N4018;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;756247233;756247233;756247233;7732.95;;;;;;;;07:20:00;07:20:00;N4018;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;756247233;756247233;756247233;7732.95;;;;;;;;07:55:00;07:55:00;N1344;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1
