SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY;SOURCE_FILE;PATTERNCODE_x;correct_depot_x;PATTERNCODE_y;correct_depot_y;PATTERNCODE;correct_depot
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;750461569;750461569;750461569;9130.72;;;;;;;;06:46:00;06:46:00;N1337;OSETH;Def;1;1401;14Α;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;750461569;750461569;750461569;9130.72;;;;;;;;07:22:00;07:22:00;N15006;OSETH;Def;2;1401;14Α;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;938379939;938379939;938379939;9130.72;;;;;;;;07:00:00;07:00:00;N1337;OSETH;Def;1;1402;14Α;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;938379939;938379939;938379939;9130.72;;;;;;;;07:37:00;07:37:00;N15006;OSETH;Def;2;1402;14Α;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;296551997;296551997;296551997;7566.39;;;;;;;;07:00:00;07:00:00;N15006;OSETH;Def;1;1403;14;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;296551997;296551997;296551997;7566.39;;;;;;;;07:32:00;07:32:00;N1337;OSETH;Def;2;1403;14;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;899052478;899052478;899052478;7566.39;;;;;;;;07:12:00;07:12:00;N15006;OSETH;Def;1;1406;14;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;899052478;899052478;899052478;7566.39;;;;;;;;07:45:00;07:45:00;N1337;OSETH;Def;2;1406;14;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;465966598;465966598;465966598;9130.72;;;;;;;;07:17:00;07:17:00;N1337;OSETH;Def;1;1405;14Α;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;465966598;465966598;465966598;9130.72;;;;;;;;07:55:00;07:55:00;N15006;OSETH;Def;2;1405;14Α;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;849714311;849714311;849714311;7566.39;;;;;;;;07:24:00;07:24:00;N15006;OSETH;Def;1;1404;14;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;849714311;849714311;849714311;7566.39;;;;;;;;07:57:00;07:57:00;N1337;OSETH;Def;2;1404;14;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;374128438;374128438;374128438;9130.72;;;;;;;;07:34:00;07:34:00;N1337;OSETH;Def;1;1403;14Α;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;374128438;374128438;374128438;9130.72;;;;;;;;08:13:00;08:13:00;N15006;OSETH;Def;2;1403;14Α;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;438078636;438078636;438078636;7566.39;;;;;;;;07:36:00;07:36:00;N15006;OSETH;Def;1;1407;14;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;438078636;438078636;438078636;7566.39;;;;;;;;08:09:00;08:09:00;N1337;OSETH;Def;2;1407;14;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;804539290;804539290;804539290;9130.72;;;;;;;;07:47:00;07:47:00;N1337;OSETH;Def;1;1406;14Α;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;804539290;804539290;804539290;9130.72;;;;;;;;08:27:00;08:27:00;N15006;OSETH;Def;2;1406;14Α;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;168927224;168927224;168927224;7566.39;;;;;;;;07:48:00;07:48:00;N15006;OSETH;Def;1;1401;14;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;168927224;168927224;168927224;7566.39;;;;;;;;08:22:00;08:22:00;N1337;OSETH;Def;2;1401;14;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;610924004;610924004;610924004;9130.72;;;;;;;;07:59:00;07:59:00;N1337;OSETH;Def;1;1404;14Α;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;610924004;610924004;610924004;9130.72;;;;;;;;08:40:00;08:40:00;N15006;OSETH;Def;2;1404;14Α;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;525046188;525046188;525046188;7566.39;;;;;;;;08:00:00;08:00:00;N15006;OSETH;Def;1;1405;14;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;525046188;525046188;525046188;7566.39;;;;;;;;08:35:00;08:35:00;N1337;OSETH;Def;2;1405;14;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;449089660;449089660;449089660;9130.72;;;;;;;;08:11:00;08:11:00;N1337;OSETH;Def;1;1407;14Α;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;449089660;449089660;449089660;9130.72;;;;;;;;08:53:00;08:53:00;N15006;OSETH;Def;2;1407;14Α;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;991276424;991276424;991276424;7566.39;;;;;;;;08:16:00;08:16:00;N15006;OSETH;Def;1;1402;14;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;991276424;991276424;991276424;7566.39;;;;;;;;08:52:00;08:52:00;N1337;OSETH;Def;2;1402;14;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;663000033;663000033;663000033;9130.72;;;;;;;;08:24:00;08:24:00;N1337;OSETH;Def;1;1401;14Α;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;663000033;663000033;663000033;9130.72;;;;;;;;09:06:00;09:06:00;N15006;OSETH;Def;2;1401;14Α;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;330423056;330423056;330423056;7566.39;;;;;;;;08:33:00;08:33:00;N15006;OSETH;Def;1;1406;14;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;330423056;330423056;330423056;7566.39;;;;;;;;09:10:00;09:10:00;N1337;OSETH;Def;2;1406;14;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;108632644;108632644;108632644;9130.72;;;;;;;;08:37:00;08:37:00;N1337;OSETH;Def;1;1405;14Α;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;108632644;108632644;108632644;9130.72;;;;;;;;09:19:00;09:19:00;N15006;OSETH;Def;2;1405;14Α;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;594874772;594874772;594874772;7566.39;;;;;;;;08:46:00;08:46:00;N15006;OSETH;Def;1;1403;14;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;594874772;594874772;594874772;7566.39;;;;;;;;09:24:00;09:24:00;N1337;OSETH;Def;2;1403;14;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;418930582;418930582;418930582;9130.72;;;;;;;;08:54:00;08:54:00;N1337;OSETH;Def;1;1402;14Α;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;418930582;418930582;418930582;9130.72;;;;;;;;09:36:00;09:36:00;N15006;OSETH;Def;2;1402;14Α;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;145460977;145460977;145460977;7566.39;;;;;;;;09:00:00;09:00:00;N15006;OSETH;Def;1;1407;14;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;145460977;145460977;145460977;7566.39;;;;;;;;09:38:00;09:38:00;N1337;OSETH;Def;2;1407;14;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;881660959;881660959;881660959;9130.72;;;;;;;;09:12:00;09:12:00;N1337;OSETH;Def;1;1406;14Α;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;881660959;881660959;881660959;9130.72;;;;;;;;09:54:00;09:54:00;N15006;OSETH;Def;2;1406;14Α;line14 (2025)-new.xlsx;1406_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;696572109;696572109;696572109;7566.39;;;;;;;;09:15:00;09:15:00;N15006;OSETH;Def;1;1404;14;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;696572109;696572109;696572109;7566.39;;;;;;;;09:53:00;09:53:00;N1337;OSETH;Def;2;1404;14;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;353030237;353030237;353030237;9130.72;;;;;;;;09:26:00;09:26:00;N1337;OSETH;Def;1;1403;14Α;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;353030237;353030237;353030237;9130.72;;;;;;;;10:08:00;10:08:00;N15006;OSETH;Def;2;1403;14Α;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;601983387;601983387;601983387;7566.39;;;;;;;;09:30:00;09:30:00;N15006;OSETH;Def;1;1401;14;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;601983387;601983387;601983387;7566.39;;;;;;;;10:08:00;10:08:00;N1337;OSETH;Def;2;1401;14;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;100892643;100892643;100892643;9130.72;;;;;;;;09:40:00;09:40:00;N1337;OSETH;Def;1;1407;14Α;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;100892643;100892643;100892643;9130.72;;;;;;;;10:23:00;10:23:00;N15006;OSETH;Def;2;1407;14Α;line14 (2025)-new.xlsx;1407_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;721444989;721444989;721444989;7566.39;;;;;;;;09:45:00;09:45:00;N15006;OSETH;Def;1;1402;14;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;721444989;721444989;721444989;7566.39;;;;;;;;10:23:00;10:23:00;N1337;OSETH;Def;2;1402;14;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;163050267;163050267;163050267;9130.72;;;;;;;;09:55:00;09:55:00;N1337;OSETH;Def;1;1404;14Α;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;163050267;163050267;163050267;9130.72;;;;;;;;10:39:00;10:39:00;N15006;OSETH;Def;2;1404;14Α;line14 (2025)-new.xlsx;1404_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;298454629;298454629;298454629;7566.39;;;;;;;;10:00:00;10:00:00;N15006;OSETH;Def;1;1405;14;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;298454629;298454629;298454629;7566.39;;;;;;;;10:38:00;10:38:00;N1337;OSETH;Def;2;1405;14;line14 (2025)-new.xlsx;1405_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;577068578;577068578;577068578;9130.72;;;;;;;;10:10:00;10:10:00;N1337;OSETH;Def;1;1401;14Α;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;577068578;577068578;577068578;9130.72;;;;;;;;10:54:00;10:54:00;N15006;OSETH;Def;2;1401;14Α;line14 (2025)-new.xlsx;1401_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;791587000;791587000;791587000;7566.39;;;;;;;;10:15:00;10:15:00;N15006;OSETH;Def;1;1403;14;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;791587000;791587000;791587000;7566.39;;;;;;;;10:53:00;10:53:00;N1337;OSETH;Def;2;1403;14;line14 (2025)-new.xlsx;1403_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;178;Foinika;178;Foinika;178;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;736599080;736599080;736599080;9130.72;;;;;;;;10:25:00;10:25:00;N1337;OSETH;Def;1;1402;14Α;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;736599080;736599080;736599080;9130.72;;;;;;;;11:09:00;11:09:00;N15006;OSETH;Def;2;1402;14Α;line14 (2025)-new.xlsx;1402_1;line14 (2025)-new_Timetable_ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ.csv;1727;Foinika;1727;Foinika;1727;Foinika
